ern,entref,name,tradingstyle,address1,address2,address3,address4,address5,postcode,legalstatus,sic07,paye_empees,paye_jobs,ent_turnover,std_turnover,grp_turnover,cntd_turnover,app_turnover,prn,cell_no
1100000728,9999999999,EMAIDLNG & STEEL FABRIC,,1 LUMLEY STREET,MAYFAIR,LONDON,,,W1K 6TT,2,47410,147,147,100,100,0,0,0,0.862700628,5854
1100000729,9999999999,NAAEMWOODHOUSE,,1 FIELD COTTAGES,FIELD LANE,HENSALL,GOOLE NORTH HUMBERSIDE,,DN14 0RB,7,47421,148,147,409,409,0,0,0,0.959248115,5854
1100000730,9999999999,NMASUDTRIAL (UK) LTD,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,7,47429,149,148,210,210,0,0,0,0.098308459,5854
1100000731,9999999999,NAAPMLUMBING AND HEATING,,1 FINWAY ROAD,HEMEL HEMPSTEAD,HERTFORDSHIRE,,,HP2 7PT,2,47429,146,145,53,53,0,0,0,0.232298072,5854
1100000732,9999999999,EMAIDLNG & STEEL FABRICATION,,1 MAIN ROAD,HANWOOD,SHREWSBURY,SHROPSHIRE,,SY5 8LY,1,47610,149,150,371,371,0,0,0,0.128248828,5854
1100000733,9999999999,EASIMCHIATI,,1 HIGH LODGE,COVENTRY ROAD,COLESHILL,NORTH WARWICKSHIRE,,B46 3FE,1,47620,151,151,337,337,0,0,0,0.946895801,5854
1100000734,9999999999,GEHATHLTD,,1 HILLVIEW COTTAGES,STRATFORD BRIDGE RIPPLE,TEWKESBURY,GLOUCESTERSHIRE,,GL20 6HE,1,47720,146,146,87,87,0,0,0,0.146165865,5854
1100000735,9999999999,JAHKEATHER,,1 INMAN ROAD,NORWICH,,,,NR7 8JT,1,47722,146,146,91,91,0,0,0,0.97530184,5854
1100000736,9999999999,OJAEWSLL LIMITED,,1 KELSO PLACE,UPPER BRISTOL ROAD,BATH,,,BA1 3AU,1,47740,148,148,230,230,0,0,0,0.051609698,5854
1100000737,9999999999,GJASUILTD,,1 JINGLERS COURT,BANBRIDGE,,,,BT32 3YJ,1,47749,150,151,244,244,0,0,0,0.827021755,5854
1100000738,9999999999,JAULPMBING & HEATING LTD,,1 JINGLERS COURT,BANBRIDGE,CO DOWN,,,BT32 3YJ,1,47781,149,181,258,258,0,0,0,0.303465033,5854
1100000739,9999999999,IBAER,,1 GLYNDE PLACE,HORSHAM,,,,RH12 1NZ,1,47782,148,147,151,21,0,0,0,0.799985839,5854
1100000740,9999999999,TL2CD,,1 BARN CLOSE,QUARNDON,DERBY,,,DE22 5JE,1,47789,146,145,98,98,0,0,0,0.089574322,5854
1100000741,9999999999,IAJLMOORLAND,,1 HOSKINS PLACE,WATCHETTS ROAD,CAMBERLEY,SURREY,,GU15 2PB,1,47820,149,149,314,314,0,0,0,0.807732972,5854
1100000742,9999999999,OJAELIR MAINTENANCE LIMITED,,1 JUNO WAY,SWINDON,,,,SN5 8ZD,2,47990,146,146,338,338,0,0,0,0.107287695,5854
1100000743,9999999999,EIAILINGS PARTITIONS LTD,,1 HUNT LANE,DONCASTER,,,,DN5 9SF,7,45112,146,146,90,90,0,0,0,0.739434306,5854
1100000744,9999999999,E536LEVOPMENTS LTD,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45320,150,150,403,403,0,0,0,0.161390093,5854
1100000745,9999999999,9337DT,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45400,149,145,2184,2184,0,0,0,0.129854883,5854
1100000746,9999999999,OT3DOBLX LTD,,1 BOXLEY GARDENS,BOXLEY ROAD,PENENDEN HEATH,MAIDSTONE,,ME14 2BD,1,45190,145,145,426,426,0,0,0,0.427308332,5854
1100000747,9999999999,OT3DOBLX LTD,,1 BRAESIDE,NAPHILL,HIGH WYCOMBE,BUCKS,,HP14 4RY,1,46150,154,154,348,348,0,0,0,0.301605445,5854
1100000748,9999999999,GC3VMIESRL LTD,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,,,SS16 6TB,1,46190,146,146,8313,8313,0,0,0,0.826501362,5854
1100000749,9999999999,NOC4EITS SERVICES LIMITED,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,ESSEX,,SS16 6TB,1,46310,153,158,30304,30304,0,0,0,0.971419188,5854
1100000750,9999999999,BACCGOUGH,,1 FULLBROOK CLOSE,WOKINGHAM,BERKS,,,RG41 1QZ,1,46342,149,149,284,284,0,0,0,0.803240232,5854
1100000751,9999999999,GAHKOLMES,,1 HILL STREET,EDINBURGH,,,,EH2 3JP,1,46410,146,146,147,147,0,0,0,0.228971221,5854
1100000752,9999999999,NOC4EITS SERVICES LTD,,1 BROOK COURT,BLAKENEY ROAD,BECKENHAM,KENT,,BR3 1HG,1,46470,153,153,4600,4600,0,0,0,0.405908843,5854
1100000753,9999999999,SRFAFTARMER CONTRACTOR,,1 HILL COTTAGE,MUNDHAM HILL,MUNDHAM,NORWICH NORFOLK,,NR14 6EJ,1,47110,148,150,445,445,0,0,0,0.878781816,5854
1100000754,9999999999,EJANELIMITED,,1 KENSWORTH GATE,200-204 HIGH STREET SOUTH,DUNSTABLE,BEDS,,LU6 3HS,2,47230,148,148,122,122,0,0,0,0.977647379,5854
1100000755,9999999999,JAHOJNSON,,1 KEYTES LANE,BARFORD,WARWICKSHIRE,,,CV35 8EP,2,47290,148,148,208,208,0,0,0,0.005620589,5854
1100000756,9999999999,IG BOX CEREAL LTD INCL VAT GROUP,,(ROAD HAULAGE CONTRS) LTD,BOW BRIDGE,WATERINGBURY,MAIDSTONE,KENT,ME18 5ED,1,47599,14245,14512,27367102,0,27367102,27367102,0,0.559758155,5854
1100000757,9999999999,GBBROWN,,1 HAWRIDGE HILL COTTAGES,THE VALE,HAWRIDGE,CHESHAM BUCKINGHAMSHIRE,,HP5 3NU,1,45112,180,180,141,141,0,0,0,0.109662018,5854
1100000758,9999999999,ADLIING SOLUTIONS LTD,,1 HAZELWOOD LANE,ABBOTS LANGLEY,,,,WD5 0HA,3,45190,180,179,168,168,0,0,0,0.638511576,5854
1100000759,9999999999,WMILITED,,1 BARRASCROFTS,CANONBIE,,,,DG14 0RZ,1,45200,180,179,124,124,0,0,0,0.09566439,5854
1100000760,9999999999,ASOT(CHRISTCHURCH) LIMITED,,1 GARTH EDGE,SHAWFORTH,WHITWORTH,ROCHDALE LANCASHIRE,,OL12 8EH,2,45320,179,179,75,75,0,0,0,0.509324065,5854
1100000761,9999999999,AER,,1 GEORGE SQUARE,GLASGOW,,,,G2 5LL,1,45400,180,180,174,174,0,0,0,0.147794084,5854
1100000762,9999999999,AER,,1 GLEN ROAD,HINDHEAD,SURREY,,,GU26 6QE,1,46110,180,180,365,365,0,0,0,0.588726774,5854
1100000763,9999999999,NOCTRACTS UK LTD,,1 GLYNDE PLACE,HORSHAM,WEST SUSSEX,,,RH12 1NZ,1,46120,181,181,355,355,0,0,0,0.155672644,5854
1100000764,9999999999,BARE,,1 GORSE ROAD,REYDON,SOUTHWOLD,,,IP18 6NQ,1,46130,182,182,265,265,0,0,0,0.446897457,5854
1100000765,9999999999,ARR,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46140,180,180,86,86,0,0,0,0.847336788,5854
1100000766,9999999999,J&WALTON,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46150,181,181,140,140,0,0,0,0.548629272,5854
1100000767,9999999999,MCFLINT,,1 GARENDON WAY,GROBY,LEICESTER,,,LE6 0YR,1,46160,180,179,468,468,0,0,0,0.269096727,5854
1100000768,9999999999,AITRN,,1 GRAVES FARM,ALGARKIRK,BOSTON,LINCOLNSHIRE,LINCS,PE20 2BQ,2,46170,180,179,73,73,0,0,0,0.395834262,5854
1100000769,9999999999,ABMUING/HEATING & MAINTENANCE,,1 GREEN COTTAGES,WATFORD ROAD,HARROW,MIDDLESEX,,HA1 3TS,2,46180,179,179,69,0,0,0,69,0.763411664,5854
1100000770,9999999999,ABMUING/HEATING AND,,1 GREENEND CLOSE,SPENCERS WOOD,READING,,,RG7 1EH,1,46190,180,180,153,0,222,0,153,0.559519919,5854
1100000771,9999999999,CALEPL,,1 GRESHAM STREET,LONDON,,,,EC2V 7BX,3,46210,179,179,105,105,0,0,0,0.921557127,5854
1100000772,9999999999,RESVICES LTD,,1 GREY TERRACE,RYHOPE,SUNDERLAND,,,SR2 0QT,1,46220,181,181,300,300,0,0,0,0.592472131,5854
1100000773,9999999999,TIKCHENS LTD,,1 GREY TERRACE,SUNDERLAND,,,,SR2 0QT,1,46230,180,180,557,557,0,0,0,0.01415258,5854
1100000774,9999999999,ANOLLIMITED,,1 GROVE LODGE COTTAGES,BINSTED,ARUNDEL,WEST SUSSEX,,BN18 0LQ,1,46342,182,182,974,974,0,0,0,0.131388519,5854
1100000775,9999999999,DASI,,1 HATHERMEAD GARDEN,YEOVIL,SOMERSET,,,BA21 5BY,1,46240,180,179,102,102,0,0,0,0.45953444,5854
1100000776,9999999999,2BIHPC DESIGN LTD,,1 BALLYCREGAGH ROAD,CLOUGHMILLS,BALLYMENA,,,BT44 9LB,1,46410,179,179,68,68,0,0,0,0.653803996,5854
1100000777,9999999999,ALIVENGINEERING LTD,,1 LAWSON GARDENS,PINNER,MIDDLESEX,,,HA5 2BR,2,46440,183,180,141,141,0,0,0,0.121961949,5854
1100000778,9999999999,ANELTD,,1 KENT ROAD WEST,MANCHESTER,,,,M14 5RF,2,46510,181,181,155,155,0,0,0,0.621892928,5854
1100000779,9999999999,AWDAICK,,1 LAWN COTTAGES,NEWCASTLE,CRAVEN ARMS,SHROPSHIRE,,SY7 8PL,3,46520,180,180,320,320,0,0,0,0.406143877,5854
1100000780,9999999999,ASSUEX) LTD,,1 LANSDOWNE VILLAS,GOODLEIGH ROAD,BARNSTAPLE,DEVON,,EX32 7JR,2,46620,180,180,152,152,0,0,0,0.494891839,5854
1100000781,9999999999,AFYRICS,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,2,46660,179,181,115,115,0,0,0,0.494825195,5854
1100000782,9999999999,AWMHOLESALE LTD,,1 FREEWATERS CLOSE,ICKLEFORD,HITCHIN,,,SG5 3TQ,2,46711,179,179,148,148,0,0,0,0.370126163,5854
1100000783,9999999999,ASOT( CHRISTCHURCH ) LIMITED,,1 GARLING WALK,WEST BERGHOLT,COLCHESTER,,,CO6 3LG,2,46720,180,179,163,163,0,0,0,0.07784677,5854
1100000784,9999999999,NOCSULTANCY LTD,,1 LOWER BAR,NEWPORT,,,,TF10 7BE,2,46770,181,181,134,134,0,0,0,0.019564761,5854
1100000785,9999999999,APMLUMBING AND HEATING LTD,,1 FINWAY ROAD,HEMEL HEMPSTEAD INDUSTRIAL EST,HEMEL HEMPSTEAD,,,HP2 7PT,1,46900,180,179,167,167,0,0,0,0.350372866,5854
1100000786,9999999999,ATBAREE LTD,,1 LENAMORE DRIVE,NEWTOWNABBEY,,,,BT37 0PQ,1,47110,181,181,112,112,0,0,0,0.588254436,5854
1100000787,9999999999,JMHUGHES,,1 KINROSS ROAD,LESLIE,FIFE,,,KY6 3NE,1,47190,183,183,247,247,0,0,0,0.769370549,5854
1100000788,9999999999,WDTL,,1 BEARDS TERRACE,COGGESHALL,COLCHESTER,,,CO6 1TB,1,47220,180,179,323,323,0,0,0,0.976052225,5854
1100000789,9999999999,AESSX LTD,,1 LUMLEY STREET,LONDON,,,,W1K 6TT,2,47240,183,183,178,178,0,0,0,0.706628701,5854
1100000790,9999999999,JNWEATHERHEAD & J A KING,,1 HILLTOP,TILLINGTON,PETWORTH,,,GU28 9AQ,1,47300,186,186,182,182,0,0,0,0.659872546,5854
1100000791,9999999999,AIDLNG & STEEL FABRIC,,1 LUMLEY STREET,MAYFAIR,LONDON,,,W1K 6TT,2,47410,181,181,134,134,0,0,0,0.859567233,5854
1100000792,9999999999,AEMWOODHOUSE,,1 FIELD COTTAGES,FIELD LANE,HENSALL,GOOLE NORTH HUMBERSIDE,,DN14 0RB,7,47421,182,181,443,443,0,0,0,0.95611472,5854
1100000793,9999999999,ASUDTRIAL (UK) LTD,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,7,47429,183,182,244,244,0,0,0,0.095175064,5854
1100000794,9999999999,APMLUMBING AND HEATING,,1 FINWAY ROAD,HEMEL HEMPSTEAD,HERTFORDSHIRE,,,HP2 7PT,2,47429,180,179,87,87,0,0,0,0.229164677,5854
1100000795,9999999999,AIDLNG & STEEL FABRICATION,,1 MAIN ROAD,HANWOOD,SHREWSBURY,SHROPSHIRE,,SY5 8LY,1,47610,183,184,405,405,0,0,0,0.125115433,5854
1100000796,9999999999,SIMCHIATI,,1 HIGH LODGE,COVENTRY ROAD,COLESHILL,NORTH WARWICKSHIRE,,B46 3FE,1,47620,185,185,371,371,0,0,0,0.943762406,5854
1100000797,9999999999,HATHLTD,,1 HILLVIEW COTTAGES,STRATFORD BRIDGE RIPPLE,TEWKESBURY,GLOUCESTERSHIRE,,GL20 6HE,1,47720,180,180,121,121,0,0,0,0.14303247,5854
1100000798,9999999999,HKEATHER,,1 INMAN ROAD,NORWICH,,,,NR7 8JT,1,47722,180,180,125,125,0,0,0,0.972168445,5854
1100000799,9999999999,AEWSLL LIMITED,,1 KELSO PLACE,UPPER BRISTOL ROAD,BATH,,,BA1 3AU,1,47740,182,182,264,264,0,0,0,0.048476303,5854
1100000800,9999999999,ASUILTD,,1 JINGLERS COURT,BANBRIDGE,,,,BT32 3YJ,1,47749,184,185,278,278,0,0,0,0.82388836,5854
1100000801,9999999999,ULPMBING & HEATING LTD,,1 JINGLERS COURT,BANBRIDGE,CO DOWN,,,BT32 3YJ,1,47781,183,215,292,292,0,0,0,0.300331638,5854
1100000802,9999999999,AER,,1 GLYNDE PLACE,HORSHAM,,,,RH12 1NZ,1,47782,182,181,185,185,0,0,0,0.796852444,5854
1100000803,9999999999,2CD,,1 BARN CLOSE,QUARNDON,DERBY,,,DE22 5JE,1,47789,180,179,132,132,0,0,0,0.086440927,5854
1100000804,9999999999,JLMOORLAND,,1 HOSKINS PLACE,WATCHETTS ROAD,CAMBERLEY,SURREY,,GU15 2PB,1,47820,183,183,348,348,0,0,0,0.804599577,5854
1100000805,9999999999,AELIR MAINTENANCE LIMITED,,1 JUNO WAY,SWINDON,,,,SN5 8ZD,2,47990,180,180,372,372,0,0,0,0.1041543,5854
1100000806,9999999999,AILINGS PARTITIONS LTD,,1 HUNT LANE,DONCASTER,,,,DN5 9SF,7,45112,180,180,124,124,0,0,0,0.736300911,5854
1100000807,9999999999,36LEVOPMENTS LTD,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45320,184,184,437,437,0,0,0,0.158256698,5854
1100000808,9999999999,37DT,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45400,183,179,2218,2218,0,0,0,0.126721488,5854
1100000809,9999999999,3DOBLX LTD,,1 BOXLEY GARDENS,BOXLEY ROAD,PENENDEN HEATH,MAIDSTONE,,ME14 2BD,1,45190,179,179,460,460,0,0,0,0.424174937,5854
1100000810,9999999999,3DOBLX LTD,,1 BRAESIDE,NAPHILL,HIGH WYCOMBE,BUCKS,,HP14 4RY,1,46150,188,188,382,382,0,0,0,0.29847205,5854
1100000811,9999999999,3VMIESRL LTD,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,,,SS16 6TB,1,46190,180,180,8347,8347,0,0,0,0.823367967,5854
1100000812,9999999999,C4EITS SERVICES LIMITED,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,ESSEX,,SS16 6TB,1,46310,187,192,30338,30338,0,0,0,0.968285793,5854
1100000813,9999999999,CCGOUGH,,1 FULLBROOK CLOSE,WOKINGHAM,BERKS,,,RG41 1QZ,1,46342,183,183,318,318,0,0,0,0.800106837,5854
1100000814,9999999999,HKOLMES,,1 HILL STREET,EDINBURGH,,,,EH2 3JP,1,46410,180,180,181,181,0,0,0,0.225837826,5854
1100000815,9999999999,C4EITS SERVICES LTD,,1 BROOK COURT,BLAKENEY ROAD,BECKENHAM,KENT,,BR3 1HG,1,46470,187,187,4634,4634,0,0,0,0.402775448,5854
1100000816,9999999999,FAFTARMER CONTRACTOR,,1 HILL COTTAGE,MUNDHAM HILL,MUNDHAM,NORWICH NORFOLK,,NR14 6EJ,1,47110,182,184,479,479,0,0,0,0.875648421,5854
1100000817,9999999999,ANELIMITED,,1 KENSWORTH GATE,200-204 HIGH STREET SOUTH,DUNSTABLE,BEDS,,LU6 3HS,2,47230,182,182,156,156,0,0,0,0.974513984,5854
1100000818,9999999999,HOJNSON,,1 KEYTES LANE,BARFORD,WARWICKSHIRE,,,CV35 8EP,2,47290,182,182,242,242,0,0,0,0.002487194,5854
1100000819,9999999999,BOX CEREAL LTD INCL VAT GROUP,,(ROAD HAULAGE CONTRS) LTD,BOW BRIDGE,WATERINGBURY,MAIDSTONE,KENT,ME18 5ED,1,47599,14379,14646,27367136,0,27367136,27367136,0,0.55662476,5854
1100000820,9999999999,BROWN,,1 HAWRIDGE HILL COTTAGES,THE VALE,HAWRIDGE,CHESHAM BUCKINGHAMSHIRE,,HP5 3NU,1,45112,293,293,154,154,0,0,0,0.110664598,5854
1100000821,9999999999,LIING SOLUTIONS LTD,,1 HAZELWOOD LANE,ABBOTS LANGLEY,,,,WD5 0HA,3,45190,293,292,181,78,0,0,0,0.639514156,5854
1100000822,9999999999,ILITED,,1 BARRASCROFTS,CANONBIE,,,,DG14 0RZ,1,45200,293,292,137,137,0,0,0,0.09666697,5854
1100000823,9999999999,OT(CHRISTCHURCH) LIMITED,,1 GARTH EDGE,SHAWFORTH,WHITWORTH,ROCHDALE LANCASHIRE,,OL12 8EH,2,45320,292,292,88,88,0,0,0,0.510326645,5854
1100000824,9999999999,R,,1 GEORGE SQUARE,GLASGOW,,,,G2 5LL,1,45400,293,293,187,187,0,0,0,0.148796664,5854
1100000825,9999999999,R,,1 GLEN ROAD,HINDHEAD,SURREY,,,GU26 6QE,1,46110,293,293,378,378,0,0,0,0.589729354,5854
1100000826,9999999999,CTRACTS UK LTD,,1 GLYNDE PLACE,HORSHAM,WEST SUSSEX,,,RH12 1NZ,1,46120,294,294,368,368,0,0,0,0.156675224,5854
1100000827,9999999999,RE,,1 GORSE ROAD,REYDON,SOUTHWOLD,,,IP18 6NQ,1,46130,295,295,278,278,0,0,0,0.447900037,5854
1100000828,9999999999,R,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46140,293,293,99,99,0,0,0,0.848339368,5854
1100000829,9999999999,WALTON,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46150,294,294,153,153,0,0,0,0.549631852,5854
1100000830,9999999999,FLINT,,1 GARENDON WAY,GROBY,LEICESTER,,,LE6 0YR,1,46160,293,292,481,108,0,0,0,0.270099307,5854
1100000831,9999999999,TRN,,1 GRAVES FARM,ALGARKIRK,BOSTON,LINCOLNSHIRE,LINCS,PE20 2BQ,2,46170,293,292,86,86,0,0,0,0.396836842,5854
1100000832,9999999999,MUING/HEATING & MAINTENANCE,,1 GREEN COTTAGES,WATFORD ROAD,HARROW,MIDDLESEX,,HA1 3TS,2,46180,292,292,82,0,0,0,82,0.764414244,5854
1100000833,9999999999,MUING/HEATING AND,,1 GREENEND CLOSE,SPENCERS WOOD,READING,,,RG7 1EH,1,46190,293,293,166,0,248,0,166,0.560522499,5854
1100000834,9999999999,LEPL,,1 GRESHAM STREET,LONDON,,,,EC2V 7BX,3,46210,292,292,118,118,0,0,0,0.922559707,5854
1100000835,9999999999,SVICES LTD,,1 GREY TERRACE,RYHOPE,SUNDERLAND,,,SR2 0QT,1,46220,294,294,313,313,0,0,0,0.593474711,5854
1100000836,9999999999,KCHENS LTD,,1 GREY TERRACE,SUNDERLAND,,,,SR2 0QT,1,46230,293,293,570,570,0,0,0,0.01515516,5854
1100000837,9999999999,OLLIMITED,,1 GROVE LODGE COTTAGES,BINSTED,ARUNDEL,WEST SUSSEX,,BN18 0LQ,1,46342,295,295,987,987,0,0,0,0.132391099,5854
1100000838,9999999999,SI,,1 HATHERMEAD GARDEN,YEOVIL,SOMERSET,,,BA21 5BY,1,46240,293,292,115,115,0,0,0,0.46053702,5854
1100000839,9999999999,IHPC DESIGN LTD,,1 BALLYCREGAGH ROAD,CLOUGHMILLS,BALLYMENA,,,BT44 9LB,1,46410,292,292,81,68,0,0,0,0.654806576,5854
1100000840,9999999999,IVENGINEERING LTD,,1 LAWSON GARDENS,PINNER,MIDDLESEX,,,HA5 2BR,2,46440,296,293,154,154,0,0,0,0.122964529,5854
1100000841,9999999999,ELTD,,1 KENT ROAD WEST,MANCHESTER,,,,M14 5RF,2,46510,294,294,168,168,0,0,0,0.622895508,5854
1100000842,9999999999,DAICK,,1 LAWN COTTAGES,NEWCASTLE,CRAVEN ARMS,SHROPSHIRE,,SY7 8PL,3,46520,293,293,333,333,0,0,0,0.407146457,5854
1100000843,9999999999,SUEX) LTD,,1 LANSDOWNE VILLAS,GOODLEIGH ROAD,BARNSTAPLE,DEVON,,EX32 7JR,2,46620,293,293,165,165,0,0,0,0.495894419,5854
1100000844,9999999999,YRICS,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,2,46660,292,294,128,128,0,0,0,0.495827775,5854
1100000845,9999999999,MHOLESALE LTD,,1 FREEWATERS CLOSE,ICKLEFORD,HITCHIN,,,SG5 3TQ,2,46711,292,292,161,161,0,0,0,0.371128743,5854
1100000846,9999999999,OT( CHRISTCHURCH ) LIMITED,,1 GARLING WALK,WEST BERGHOLT,COLCHESTER,,,CO6 3LG,2,46720,293,292,176,176,0,0,0,0.07884935,5854
1100000847,9999999999,CSULTANCY LTD,,1 LOWER BAR,NEWPORT,,,,TF10 7BE,2,46770,294,294,147,147,0,0,0,0.020567341,5854
1100000848,9999999999,MLUMBING AND HEATING LTD,,1 FINWAY ROAD,HEMEL HEMPSTEAD INDUSTRIAL EST,HEMEL HEMPSTEAD,,,HP2 7PT,1,46900,293,292,180,180,0,0,0,0.351375446,5854
1100000849,9999999999,BAREE LTD,,1 LENAMORE DRIVE,NEWTOWNABBEY,,,,BT37 0PQ,1,47110,294,294,125,125,0,0,0,0.589257016,5854
1100000850,9999999999,HUGHES,,1 KINROSS ROAD,LESLIE,FIFE,,,KY6 3NE,1,47190,296,296,260,260,0,0,0,0.770373129,5854
1100000851,9999999999,TL,,1 BEARDS TERRACE,COGGESHALL,COLCHESTER,,,CO6 1TB,1,47220,293,292,336,336,0,0,0,0.977054805,5854
1100000852,9999999999,SSX LTD,,1 LUMLEY STREET,LONDON,,,,W1K 6TT,2,47240,296,296,191,191,0,0,0,0.707631281,5854
1100000853,9999999999,WEATHERHEAD & J A KING,,1 HILLTOP,TILLINGTON,PETWORTH,,,GU28 9AQ,1,47300,299,299,195,195,0,0,0,0.660875126,5854
1100000854,9999999999,DLNG & STEEL FABRIC,,1 LUMLEY STREET,MAYFAIR,LONDON,,,W1K 6TT,2,47410,294,294,147,147,0,0,0,0.860569813,5854
1100000855,9999999999,MWOODHOUSE,,1 FIELD COTTAGES,FIELD LANE,HENSALL,GOOLE NORTH HUMBERSIDE,,DN14 0RB,7,47421,295,294,456,456,0,0,0,0.9571173,5854
1100000856,9999999999,UDTRIAL (UK) LTD,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,7,47429,296,295,257,257,0,0,0,0.096177644,5854
1100000857,9999999999,MLUMBING AND HEATING,,1 FINWAY ROAD,HEMEL HEMPSTEAD,HERTFORDSHIRE,,,HP2 7PT,2,47429,293,292,100,100,0,0,0,0.230167257,5854
1100000858,9999999999,DLNG & STEEL FABRICATION,,1 MAIN ROAD,HANWOOD,SHREWSBURY,SHROPSHIRE,,SY5 8LY,1,47610,296,297,418,418,0,0,0,0.126118013,5854
1100000859,9999999999,MCHIATI,,1 HIGH LODGE,COVENTRY ROAD,COLESHILL,NORTH WARWICKSHIRE,,B46 3FE,1,47620,298,298,384,384,0,0,0,0.944764986,5854
1100000860,9999999999,THLTD,,1 HILLVIEW COTTAGES,STRATFORD BRIDGE RIPPLE,TEWKESBURY,GLOUCESTERSHIRE,,GL20 6HE,1,47720,293,293,134,134,0,0,0,0.14403505,5854
1100000861,9999999999,EATHER,,1 INMAN ROAD,NORWICH,,,,NR7 8JT,1,47722,293,293,138,138,0,0,0,0.973171025,5854
1100000862,9999999999,WSLL LIMITED,,1 KELSO PLACE,UPPER BRISTOL ROAD,BATH,,,BA1 3AU,1,47740,295,295,277,277,0,0,0,0.049478883,5854
1100000863,9999999999,UILTD,,1 JINGLERS COURT,BANBRIDGE,,,,BT32 3YJ,1,47749,297,298,291,291,0,0,0,0.82489094,5854
1100000864,9999999999,PMBING & HEATING LTD,,1 JINGLERS COURT,BANBRIDGE,CO DOWN,,,BT32 3YJ,1,47781,296,328,305,305,0,0,0,0.301334218,5854
1100000865,9999999999,R,,1 GLYNDE PLACE,HORSHAM,,,,RH12 1NZ,1,47782,295,294,198,68,0,0,0,0.797855024,5854
1100000866,9999999999,D,,1 BARN CLOSE,QUARNDON,DERBY,,,DE22 5JE,1,47789,293,292,145,145,0,0,0,0.087443507,5854
1100000867,9999999999,MOORLAND,,1 HOSKINS PLACE,WATCHETTS ROAD,CAMBERLEY,SURREY,,GU15 2PB,1,47820,296,296,361,361,0,0,0,0.805602157,5854
1100000868,9999999999,LIR MAINTENANCE LIMITED,,1 JUNO WAY,SWINDON,,,,SN5 8ZD,2,47990,293,293,385,385,0,0,0,0.10515688,5854
1100000869,9999999999,LINGS PARTITIONS LTD,,1 HUNT LANE,DONCASTER,,,,DN5 9SF,7,45112,293,293,137,137,0,0,0,0.737303491,5854
1100000870,9999999999,LEVOPMENTS LTD,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45320,297,297,450,450,0,0,0,0.159259278,5854
1100000871,9999999999,DT,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45400,296,292,2231,2231,0,0,0,0.127724068,5854
1100000872,9999999999,OBLX LTD,,1 BOXLEY GARDENS,BOXLEY ROAD,PENENDEN HEATH,MAIDSTONE,,ME14 2BD,1,45190,292,292,473,473,0,0,0,0.425177517,5854
1100000873,9999999999,OBLX LTD,,1 BRAESIDE,NAPHILL,HIGH WYCOMBE,BUCKS,,HP14 4RY,1,46150,301,301,395,395,0,0,0,0.29947463,5854
1100000874,9999999999,MIESRL LTD,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,,,SS16 6TB,1,46190,293,293,8360,8360,0,0,0,0.824370547,5854
1100000875,9999999999,EITS SERVICES LIMITED,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,ESSEX,,SS16 6TB,1,46310,300,305,30351,30351,0,0,0,0.969288373,5854
1100000876,9999999999,GOUGH,,1 FULLBROOK CLOSE,WOKINGHAM,BERKS,,,RG41 1QZ,1,46342,296,296,331,331,0,0,0,0.801109417,5854
1100000877,9999999999,OLMES,,1 HILL STREET,EDINBURGH,,,,EH2 3JP,1,46410,293,293,194,194,0,0,0,0.226840406,5854
1100000878,9999999999,EITS SERVICES LTD,,1 BROOK COURT,BLAKENEY ROAD,BECKENHAM,KENT,,BR3 1HG,1,46470,300,300,4647,4647,0,0,0,0.403778028,5854
